% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=1020158, Thu Jan  8 10:18:05 2026, <python>{}</python>
1 500 195.8237703068859 0 0 248.81315842179717 229.7540806645257
2 1000 210.1531017876459 0 0 330.61095168365534 297.80046335819605
3 1500 246.80978186126893 0 0 487.7538825772701 401.3792742630877
4 2000 265.79064187456385 0 0 479.56775698575916 474.9868594281103
5 2500 300.4497363514453 0 0 560.1317845553128 550.6891487911878
6 3000 323.6123179643649 0 0 524.7084165391127 605.0795773179415
7 3500 339.2875817582464 0 0 536.7760797048423 594.7676134858893
8 4000 370.96221656513916 0 0 533.4012502896036 624.8045592970252
9 4500 358.83126960100304 0 0 432.698456590973 496.95773097349513
10 5000 366.3234525358663 0 0 378.75003344157074 460.95079367577176
11 5500 419.1166756723765 0 0 412.77643418713023 484.1710408115721
12 6000 397.65351640831716 0 0 358.4707621161245 423.6438963922364
13 6500 426.8852958773089 0 0 382.8814354846816 464.78776563881195
14 7000 411.3326354258446 0 0 334.4759813075266 429.4948147739397
15 7500 412.4527670056087 0 0 329.0576525159536 400.3516591846666
16 8000 416.0270023539924 0 0 343.39448421336874 360.6004760662363
17 8500 414.21343278714653 0 0 282.18436675722586 346.7740420753034
18 9000 450.0613070067587 0 0 261.3890592310354 375.689692030768
19 9500 473.34318446624013 0 0 212.10871728665379 377.3788333198412
20 10000 488.65386694400263 0 0 135.36172800655763 323.90446946411146
21 10500 509.9753818947031 0 0 96.16700932161666 345.59252860911306
22 11000 521.3282366034799 0 0 40.75939823380711 277.70572340047704
23 11500 552.4550630562098 0 0 10.171680159864183 237.28296743559858
24 12000 550.0217219854691 0 0 2.78121187492719 209.99077256370268
25 12500 574.2173701691321 0 0 0.8726730329515084 207.99918625902995
26 13000 586.8234938295335 0 0 0.3829398536909796 225.29757891302188
27 13500 582.6631114264782 0 0 0.17600306647594358 220.10831821007955
28 14000 578.5662976317686 0 0 0.08065896601182901 203.69062419232012
29 14500 586.6257319656836 0 0 0.05361203868798477 202.69184617055657
30 15000 582.6378231929936 0 0 0.025106940230786436 195.9043388553149
31 15500 583.415668012804 0 0 0.014621565157688404 186.76344617445218
32 16000 581.5180638858676 0 0 0.003995293006902195 193.50051737825598
33 16500 580.0980489503748 0 0 0.0016856236879645846 194.9154872127759
34 17000 586.2925839176997 0 0 0.000422238584645949 187.8659958747668
35 17500 585.1821288388201 0 0 0.00012269997748656506 171.90203870782415
36 18000 570.0991062459524 0 0 4.586597125265407e-05 167.51830256056783
37 18500 573.2253953316441 0 0 1.6760169469788634e-05 165.5473323598185
38 19000 569.3730071175107 0 0 8.597674983016594e-06 172.79931709892597
39 19500 606.7634916300051 0 0 5.465418239006661e-06 222.1903283435323
40 20000 594.923447554103 0 0 3.5074251533242537e-06 227.87357613358978
41 20500 653.0265428955992 0 0 2.2861653728646893e-06 231.38724029058972
42 21000 675.3495418541956 0 0 1.1492791795400505e-06 222.74922558689258
43 21500 667.5699466546577 0 0 6.057465424473341e-07 230.2044445236036
44 22000 644.69679160161 0 0 4.2518264028916137e-07 205.6794158130509
45 22500 646.9533375643191 0 0 3.578322044644679e-07 213.43226877929695
46 23000 631.1332597763055 0 0 2.9192760980591003e-07 192.0622864150956
47 23500 613.5299702448758 0 0 2.3083854021058967e-07 182.32156581212448
48 24000 629.1189039957629 0 0 2.4493821362202717e-07 177.2254712023348
49 24500 626.1589840507546 0 0 2.346351493944393e-07 159.04547128252983
50 25000 639.9395392259106 0 0 2.466011240064276e-07 165.75684383128672
51 25500 605.6218810905341 0 0 2.2122509460350173e-07 148.9478256563351
52 26000 586.5951931662742 0 0 2.0894112326155468e-07 142.06161340403798
53 26500 574.5840732414184 0 0 1.8531994253919978e-07 139.011508590723
54 27000 613.6192667499115 0 0 1.894761661738618e-07 165.71246077679268
55 27500 595.8609688852168 0 0 1.724190309784452e-07 159.08007734571706
56 28000 592.3914177361394 0 0 1.5302584077894096e-07 160.34822979714284
57 28500 574.2812391301653 0 0 1.4618712120559104e-07 158.05038585302424
58 29000 537.6997934344521 0 0 1.497501206427362e-07 157.20438712259863
59 29500 540.1469248157096 0 0 1.594645203145321e-07 156.0971434135602
60 30000 532.2594181707632 0 0 1.536462261610231e-07 156.44509446504745
61 30500 576.3154661281717 0 0 1.5634499679335917e-07 170.83808324474853
62 31000 580.3054330146565 0 0 1.3895166519263182e-07 154.72112371242247
63 31500 604.1245163831977 0 0 1.449976676527237e-07 175.88597685485036
64 32000 593.1297527141561 0 0 1.4408806594221402e-07 157.55186547375936
65 32500 681.7602952333193 0 0 1.6205412439821976e-07 171.11190772561807
66 33000 700.3263230016337 0 0 1.6066092875909334e-07 158.05913732202276
67 33500 667.2794135112867 0 0 1.5218782574347402e-07 148.86059612455833
68 34000 635.9656587172772 0 0 1.313150806763608e-07 138.31007574181538
69 34500 624.693381133392 0 0 1.230589422275074e-07 118.25831884264275
70 35000 616.3542339307274 0 0 1.1658998434305248e-07 115.02513408520747
71 35500 675.3182260574372 0 0 1.2848058714770495e-07 123.22488010212466
72 36000 720.9865468153837 0 0 1.4035783309731969e-07 138.74572968653246
73 36500 698.1486459156913 0 0 1.3218420900629693e-07 121.45509491064351
74 37000 667.6679173236176 0 0 1.3180191441809997e-07 119.67846711428712
75 37500 731.3872884003575 0 0 1.520747703184569e-07 133.80830461945376
76 38000 738.3477327107903 0 0 1.4699507813109525e-07 130.70958026614045
77 38500 710.5797012224069 0 0 1.501285816958821e-07 127.87608740738453
